,active
2014-10-07 12:28:30+01:00,326.591
2014-10-07 12:28:40+01:00,373.898
2014-10-07 12:28:50+01:00,384.865
2014-10-07 12:29:00+01:00,279.353
2014-10-07 12:29:10+01:00,325.47
2014-10-07 12:29:20+01:00,326.51498
2014-10-07 12:29:30+01:00,379.996
2014-10-07 12:29:40+01:00,462.905
2014-10-07 12:29:50+01:00,280.21
2014-10-07 12:30:00+01:00,309.697
2014-10-07 12:30:10+01:00,348.315
2014-10-07 12:30:20+01:00,587.661
2014-10-07 12:30:30+01:00,309.973
2014-10-07 12:30:40+01:00,294.889
2014-10-07 12:30:50+01:00,331.928
2014-10-07 12:31:00+01:00,1117.363
2014-10-07 12:31:10+01:00,2082.1
2014-10-07 12:31:20+01:00,2088.337
2014-10-07 12:31:30+01:00,2071.91
2014-10-07 12:31:40+01:00,3043.253
2014-10-07 12:31:50+01:00,3682.638
2014-10-07 12:32:00+01:00,2678.343
2014-10-07 12:32:10+01:00,1921.41
2014-10-07 12:32:20+01:00,1920.17
2014-10-07 12:32:30+01:00,1893.551
2014-10-07 12:32:40+01:00,1951.411
2014-10-07 12:32:50+01:00,1958.373
2014-10-07 12:33:00+01:00,1952.867
2014-10-07 12:33:10+01:00,1967.381
2014-10-07 12:33:20+01:00,2057.747
2014-10-07 12:33:30+01:00,2035.246
2014-10-07 12:33:40+01:00,2054.217
2014-10-07 12:33:50+01:00,2059.429
2014-10-07 12:34:00+01:00,2064.715
2014-10-07 12:34:10+01:00,2210.186
2014-10-07 12:34:20+01:00,2083.752
2014-10-07 12:34:30+01:00,726.92
2014-10-07 12:34:40+01:00,467.866
2014-10-07 12:34:50+01:00,470.196
2014-10-07 12:35:00+01:00,617.66
2014-10-07 12:35:10+01:00,467.391
2014-10-07 12:35:20+01:00,471.458
2014-10-07 12:35:30+01:00,472.763
2014-10-07 12:35:40+01:00,470.332
2014-10-07 12:35:50+01:00,503.26202
2014-10-07 12:36:00+01:00,506.574
2014-10-07 12:36:10+01:00,520.041
2014-10-07 12:36:20+01:00,474.564
2014-10-07 12:36:30+01:00,549.21204
2014-10-07 12:36:40+01:00,595.908
2014-10-07 12:36:50+01:00,701.82
2014-10-07 12:37:00+01:00,713.01697
2014-10-07 12:37:10+01:00,676.319
2014-10-07 12:37:20+01:00,594.263
2014-10-07 12:37:30+01:00,597.433
2014-10-07 12:37:40+01:00,642.662
2014-10-07 12:37:50+01:00,700.839
2014-10-07 12:38:00+01:00,702.38904
2014-10-07 12:38:10+01:00,679.723
2014-10-07 12:38:20+01:00,595.047
2014-10-07 12:38:30+01:00,589.68
2014-10-07 12:38:40+01:00,644.407
2014-10-07 12:38:50+01:00,706.525
2014-10-07 12:39:00+01:00,418.913
2014-10-07 12:39:10+01:00,663.98596
2014-10-07 12:39:20+01:00,711.363
2014-10-07 12:39:30+01:00,606.906
2014-10-07 12:39:40+01:00,529.799
2014-10-07 12:39:50+01:00,486.3
2014-10-07 12:40:00+01:00,466.039
2014-10-07 12:40:10+01:00,534.508
2014-10-07 12:40:20+01:00,457.341
2014-10-07 12:40:30+01:00,460.677
2014-10-07 12:40:40+01:00,465.193
2014-10-07 12:40:50+01:00,573.143
2014-10-07 12:41:00+01:00,419.678
2014-10-07 12:41:10+01:00,451.702
2014-10-07 12:41:20+01:00,466.365
2014-10-07 12:41:30+01:00,472.478
2014-10-07 12:41:40+01:00,750.624
2014-10-07 12:41:50+01:00,606.004
2014-10-07 12:42:00+01:00,594.39197
2014-10-07 12:42:10+01:00,591.542
2014-10-07 12:42:20+01:00,640.072
2014-10-07 12:42:30+01:00,689.083
2014-10-07 12:42:40+01:00,731.697
2014-10-07 12:42:50+01:00,773.347
2014-10-07 12:43:00+01:00,768.503
2014-10-07 12:43:10+01:00,734.61096
2014-10-07 12:43:20+01:00,736.148
2014-10-07 12:43:30+01:00,735.743
2014-10-07 12:43:40+01:00,730.721
2014-10-07 12:43:50+01:00,726.234
2014-10-07 12:44:00+01:00,486.918
2014-10-07 12:44:10+01:00,422.647
2014-10-07 12:44:20+01:00,421.632
2014-10-07 12:44:30+01:00,420.546
2014-10-07 12:44:40+01:00,400.94202
2014-10-07 12:44:50+01:00,443.28
2014-10-07 12:45:00+01:00,476.292
2014-10-07 12:45:10+01:00,471.032
2014-10-07 12:45:20+01:00,499.084
2014-10-07 12:45:30+01:00,510.144
2014-10-07 12:45:40+01:00,525.003
2014-10-07 12:45:50+01:00,655.769
2014-10-07 12:46:00+01:00,553.962
2014-10-07 12:46:10+01:00,554.39197
2014-10-07 12:46:20+01:00,564.622
2014-10-07 12:46:30+01:00,554.375
2014-10-07 12:46:40+01:00,700.706
2014-10-07 12:46:50+01:00,555.211
2014-10-07 12:47:00+01:00,570.911
2014-10-07 12:47:10+01:00,580.751
2014-10-07 12:47:20+01:00,566.258
2014-10-07 12:47:30+01:00,721.312
2014-10-07 12:47:40+01:00,537.305
2014-10-07 12:47:50+01:00,546.538
2014-10-07 12:48:00+01:00,518.164
2014-10-07 12:48:10+01:00,498.121
2014-10-07 12:48:20+01:00,611.828
2014-10-07 12:48:30+01:00,631.243
2014-10-07 12:48:40+01:00,658.604
2014-10-07 12:48:50+01:00,573.948
2014-10-07 12:49:00+01:00,567.504
2014-10-07 12:49:10+01:00,597.83
2014-10-07 12:49:20+01:00,674.943
2014-10-07 12:49:30+01:00,681.881
2014-10-07 12:49:40+01:00,686.85
2014-10-07 12:49:50+01:00,565.411
2014-10-07 12:50:00+01:00,599.0236
2014-10-07 12:50:10+01:00,572.382
2014-10-07 12:50:20+01:00,649.082
2014-10-07 12:50:30+01:00,685.499
2014-10-07 12:50:40+01:00,682.087
2014-10-07 12:50:50+01:00,620.78
2014-10-07 12:51:00+01:00,432.739
2014-10-07 12:51:10+01:00,402.91998
2014-10-07 12:51:20+01:00,709.175
2014-10-07 12:51:30+01:00,555.508
2014-10-07 12:51:40+01:00,522.39197
2014-10-07 12:51:50+01:00,723.179
2014-10-07 12:52:00+01:00,469.21
2014-10-07 12:52:10+01:00,438.577
2014-10-07 12:52:20+01:00,454.944
2014-10-07 12:52:30+01:00,759.105
2014-10-07 12:52:40+01:00,391.822
2014-10-07 12:52:50+01:00,391.168
2014-10-07 12:53:00+01:00,433.653
2014-10-07 12:53:10+01:00,362.371
2014-10-07 12:53:20+01:00,392.159
2014-10-07 12:53:30+01:00,420.983
2014-10-07 12:53:40+01:00,419.095
2014-10-07 12:53:50+01:00,411.419
2014-10-07 12:54:00+01:00,394.593
2014-10-07 12:54:10+01:00,394.116
2014-10-07 12:54:20+01:00,420.572
2014-10-07 12:54:30+01:00,418.853
2014-10-07 12:54:40+01:00,419.202
2014-10-07 12:54:50+01:00,417.965
2014-10-07 12:55:00+01:00,462.714
2014-10-07 12:55:10+01:00,699.737
2014-10-07 12:55:20+01:00,756.421
2014-10-07 12:55:30+01:00,832.916
2014-10-07 12:55:40+01:00,790.919
2014-10-07 12:55:50+01:00,732.324
2014-10-07 12:56:00+01:00,704.573
2014-10-07 12:56:10+01:00,697.433
2014-10-07 12:56:20+01:00,698.942
2014-10-07 12:56:30+01:00,692.453
2014-10-07 12:56:40+01:00,694.546
2014-10-07 12:56:50+01:00,688.508
2014-10-07 12:57:00+01:00,685.24097
2014-10-07 12:57:10+01:00,672.458
2014-10-07 12:57:20+01:00,672.605
2014-10-07 12:57:30+01:00,670.179
2014-10-07 12:57:40+01:00,655.96497
2014-10-07 12:57:50+01:00,635.697
2014-10-07 12:58:00+01:00,643.692
2014-10-07 12:58:10+01:00,650.387
2014-10-07 12:58:20+01:00,647.678
2014-10-07 12:58:30+01:00,595.55597
2014-10-07 12:58:40+01:00,375.29102
2014-10-07 12:58:50+01:00,461.963
2014-10-07 12:59:00+01:00,498.297
2014-10-07 12:59:10+01:00,500.718
2014-10-07 12:59:20+01:00,503.504
2014-10-07 12:59:30+01:00,554.105
2014-10-07 12:59:40+01:00,523.816
2014-10-07 12:59:50+01:00,524.771
2014-10-07 13:00:00+01:00,533.305
2014-10-07 13:00:10+01:00,773.326
2014-10-07 13:00:20+01:00,663.114
2014-10-07 13:00:30+01:00,668.58203
2014-10-07 13:00:40+01:00,651.842
2014-10-07 13:00:50+01:00,718.9
2014-10-07 13:01:00+01:00,820.468
2014-10-07 13:01:10+01:00,779.965
2014-10-07 13:01:20+01:00,764.473
2014-10-07 13:01:30+01:00,762.234
2014-10-07 13:01:40+01:00,758.998
2014-10-07 13:01:50+01:00,758.925
2014-10-07 13:02:00+01:00,753.359
2014-10-07 13:02:10+01:00,739.514
2014-10-07 13:02:20+01:00,666.371
2014-10-07 13:02:30+01:00,668.019
2014-10-07 13:02:40+01:00,666.079
2014-10-07 13:02:50+01:00,667.931
2014-10-07 13:03:00+01:00,669.176
2014-10-07 13:03:10+01:00,666.161
2014-10-07 13:03:20+01:00,284.569
2014-10-07 13:03:30+01:00,271.241
2014-10-07 13:03:40+01:00,270.891
2014-10-07 13:03:50+01:00,269.595
2014-10-07 13:04:00+01:00,250.158
2014-10-07 13:04:10+01:00,307.209
2014-10-07 13:04:20+01:00,302.166
2014-10-07 13:04:30+01:00,298.935
2014-10-07 13:04:40+01:00,280.544
2014-10-07 13:04:50+01:00,274.564
2014-10-07 13:05:00+01:00,300.846
2014-10-07 13:05:10+01:00,302.186
2014-10-07 13:05:20+01:00,303.199
2014-10-07 13:05:30+01:00,298.677
2014-10-07 13:05:40+01:00,250.434
2014-10-07 13:05:50+01:00,244.13
2014-10-07 13:06:00+01:00,244.202
2014-10-07 13:06:10+01:00,243.772
2014-10-07 13:06:20+01:00,242.22
2014-10-07 13:06:30+01:00,243.799
2014-10-07 13:06:40+01:00,243.762
2014-10-07 13:06:50+01:00,242.87401
2014-10-07 13:07:00+01:00,242.26399
2014-10-07 13:07:10+01:00,242.866
2014-10-07 13:07:20+01:00,243.1
2014-10-07 13:07:30+01:00,242.48
2014-10-07 13:07:40+01:00,243.531
2014-10-07 13:07:50+01:00,244.033
2014-10-07 13:08:00+01:00,243.733
2014-10-07 13:08:10+01:00,242.483
2014-10-07 13:08:20+01:00,243.704
2014-10-07 13:08:30+01:00,243.65399
2014-10-07 13:08:40+01:00,242.661
2014-10-07 13:08:50+01:00,242.513
2014-10-07 13:09:00+01:00,242.925
2014-10-07 13:09:10+01:00,242.559
2014-10-07 13:09:20+01:00,242.597
2014-10-07 13:09:30+01:00,242.934
2014-10-07 13:09:40+01:00,243.375
2014-10-07 13:09:50+01:00,243.177
2014-10-07 13:10:00+01:00,243.572
2014-10-07 13:10:10+01:00,243.472
2014-10-07 13:10:20+01:00,243.513
2014-10-07 13:10:30+01:00,243.418
2014-10-07 13:10:40+01:00,243.45
2014-10-07 13:10:50+01:00,243.451
2014-10-07 13:11:00+01:00,243.84
2014-10-07 13:11:10+01:00,243.575
2014-10-07 13:11:20+01:00,243.86
2014-10-07 13:11:30+01:00,243.887
2014-10-07 13:11:40+01:00,242.944
2014-10-07 13:11:50+01:00,242.894
2014-10-07 13:12:00+01:00,243.542
2014-10-07 13:12:10+01:00,243.774
2014-10-07 13:12:20+01:00,243.765
2014-10-07 13:12:30+01:00,243.521
2014-10-07 13:12:40+01:00,242.763
2014-10-07 13:12:50+01:00,243.17801
2014-10-07 13:13:00+01:00,242.494
2014-10-07 13:13:10+01:00,241.559
2014-10-07 13:13:20+01:00,242.397
2014-10-07 13:13:30+01:00,243.93727
2014-10-07 13:13:40+01:00,241.02701
2014-10-07 13:13:50+01:00,235.82333
2014-10-07 13:14:00+01:00,235.63182
2014-10-07 13:14:10+01:00,235.289
2014-10-07 13:14:20+01:00,235.542
2014-10-07 13:14:30+01:00,236.154
2014-10-07 13:14:40+01:00,236.084
2014-10-07 13:14:50+01:00,235.896
2014-10-07 13:15:00+01:00,236.001
2014-10-07 13:15:10+01:00,236.254
2014-10-07 13:15:20+01:00,236.73
2014-10-07 13:15:30+01:00,236.364
2014-10-07 13:15:40+01:00,235.346
2014-10-07 13:15:50+01:00,235.354
2014-10-07 13:16:00+01:00,235.102
2014-10-07 13:16:10+01:00,234.805
2014-10-07 13:16:20+01:00,234.852
2014-10-07 13:16:30+01:00,179.379
2014-10-07 13:16:40+01:00,158.444
2014-10-07 13:16:50+01:00,159.12
2014-10-07 13:17:00+01:00,158.792
2014-10-07 13:17:10+01:00,158.964
2014-10-07 13:17:20+01:00,159.064
2014-10-07 13:17:30+01:00,158.739
2014-10-07 13:17:40+01:00,158.705
2014-10-07 13:17:50+01:00,158.559
2014-10-07 13:18:00+01:00,158.444
2014-10-07 13:18:10+01:00,158.316
2014-10-07 13:18:20+01:00,157.971
2014-10-07 13:18:30+01:00,158.231
2014-10-07 13:18:40+01:00,158.48
2014-10-07 13:18:50+01:00,158.807
2014-10-07 13:19:00+01:00,158.899
2014-10-07 13:19:10+01:00,159.139
2014-10-07 13:19:20+01:00,159.79
2014-10-07 13:19:30+01:00,159.747
2014-10-07 13:19:40+01:00,159.696
2014-10-07 13:19:50+01:00,159.59
2014-10-07 13:20:00+01:00,159.187
2014-10-07 13:20:10+01:00,159.01599
2014-10-07 13:20:20+01:00,158.905
2014-10-07 13:20:30+01:00,159.119
2014-10-07 13:20:40+01:00,159.301
2014-10-07 13:20:50+01:00,159.406
2014-10-07 13:21:00+01:00,159.157
2014-10-07 13:21:10+01:00,158.901
2014-10-07 13:21:20+01:00,158.794
2014-10-07 13:21:30+01:00,159.18
2014-10-07 13:21:40+01:00,159.19301
2014-10-07 13:21:50+01:00,159.267
2014-10-07 13:22:00+01:00,159.624
2014-10-07 13:22:10+01:00,158.906
2014-10-07 13:22:20+01:00,158.538
2014-10-07 13:22:30+01:00,159.017
2014-10-07 13:22:40+01:00,158.953
2014-10-07 13:22:50+01:00,158.68
2014-10-07 13:23:00+01:00,158.881
2014-10-07 13:23:10+01:00,159.057
2014-10-07 13:23:20+01:00,159.239
2014-10-07 13:23:30+01:00,159.53
2014-10-07 13:23:40+01:00,158.98601
2014-10-07 13:23:50+01:00,158.642
2014-10-07 13:24:00+01:00,158.36
2014-10-07 13:24:10+01:00,157.664
2014-10-07 13:24:20+01:00,157.79001
2014-10-07 13:24:30+01:00,158.235
2014-10-07 13:24:40+01:00,158.022
2014-10-07 13:24:50+01:00,158.113
2014-10-07 13:25:00+01:00,158.222
2014-10-07 13:25:10+01:00,158.385
2014-10-07 13:25:20+01:00,158.489
2014-10-07 13:25:30+01:00,158.82199
2014-10-07 13:25:40+01:00,158.922
2014-10-07 13:25:50+01:00,158.916
2014-10-07 13:26:00+01:00,158.656
2014-10-07 13:26:10+01:00,158.624
2014-10-07 13:26:20+01:00,158.874
2014-10-07 13:26:30+01:00,158.872
2014-10-07 13:26:40+01:00,158.797
2014-10-07 13:26:50+01:00,159.084
2014-10-07 13:27:00+01:00,159.27
2014-10-07 13:27:10+01:00,159.855
2014-10-07 13:27:20+01:00,159.613
2014-10-07 13:27:30+01:00,159.45
2014-10-07 13:27:40+01:00,159.393
2014-10-07 13:27:50+01:00,159.125
2014-10-07 13:28:00+01:00,159.227
2014-10-07 13:28:10+01:00,158.623
2014-10-07 13:28:20+01:00,158.376
2014-10-07 13:28:30+01:00,158.648
2014-10-07 13:28:40+01:00,158.308
2014-10-07 13:28:50+01:00,158.274
2014-10-07 13:29:00+01:00,158.198
2014-10-07 13:29:10+01:00,158.548
2014-10-07 13:29:20+01:00,158.506
2014-10-07 13:29:30+01:00,158.602
2014-10-07 13:29:40+01:00,158.631
2014-10-07 13:29:50+01:00,158.411
2014-10-07 13:30:00+01:00,158.419
2014-10-07 13:30:10+01:00,158.793
2014-10-07 13:30:20+01:00,158.473
2014-10-07 13:30:30+01:00,158.508
2014-10-07 13:30:40+01:00,158.426
2014-10-07 13:30:50+01:00,158.346
2014-10-07 13:31:00+01:00,157.96
2014-10-07 13:31:10+01:00,157.798
2014-10-07 13:31:20+01:00,158.211
2014-10-07 13:31:30+01:00,158.27899
2014-10-07 13:31:40+01:00,158.371
2014-10-07 13:31:50+01:00,158.269
2014-10-07 13:32:00+01:00,158.301
2014-10-07 13:32:10+01:00,158.333
2014-10-07 13:32:20+01:00,158.048
2014-10-07 13:32:30+01:00,158.057
2014-10-07 13:32:40+01:00,158.019
2014-10-07 13:32:50+01:00,158.156
2014-10-07 13:33:00+01:00,158.013
2014-10-07 13:33:10+01:00,158.166
2014-10-07 13:33:20+01:00,158.061
2014-10-07 13:33:30+01:00,157.892
2014-10-07 13:33:40+01:00,158.09799
2014-10-07 13:33:50+01:00,158.685
2014-10-07 13:34:00+01:00,158.104
2014-10-07 13:34:10+01:00,157.921
2014-10-07 13:34:20+01:00,157.87
2014-10-07 13:34:30+01:00,157.562
2014-10-07 13:34:40+01:00,157.755
2014-10-07 13:34:50+01:00,157.969
2014-10-07 13:35:00+01:00,157.769
2014-10-07 13:35:10+01:00,157.793
2014-10-07 13:35:20+01:00,158.046
2014-10-07 13:35:30+01:00,158.082
2014-10-07 13:35:40+01:00,157.859
2014-10-07 13:35:50+01:00,157.858
2014-10-07 13:36:00+01:00,157.752
2014-10-07 13:36:10+01:00,157.968
2014-10-07 13:36:20+01:00,158.041
2014-10-07 13:36:30+01:00,158.75099
2014-10-07 13:36:40+01:00,158.567
2014-10-07 13:36:50+01:00,158.768
2014-10-07 13:37:00+01:00,158.226
2014-10-07 13:37:10+01:00,158.455
2014-10-07 13:37:20+01:00,157.784
2014-10-07 13:37:30+01:00,157.88182
2014-10-07 13:37:40+01:00,157.73889
2014-10-07 13:37:50+01:00,158.19545
2014-10-07 13:38:00+01:00,158.40201
2014-10-07 13:38:10+01:00,158.212
2014-10-07 13:38:20+01:00,158.476
2014-10-07 13:38:30+01:00,158.656
2014-10-07 13:38:40+01:00,158.44699
2014-10-07 13:38:50+01:00,158.178
2014-10-07 13:39:00+01:00,158.336
2014-10-07 13:39:10+01:00,157.746
2014-10-07 13:39:20+01:00,157.75
2014-10-07 13:39:30+01:00,158.184
2014-10-07 13:39:40+01:00,291.953
2014-10-07 13:39:50+01:00,258.178
2014-10-07 13:40:00+01:00,255.357
2014-10-07 13:40:10+01:00,252.394
2014-10-07 13:40:20+01:00,251.312
2014-10-07 13:40:30+01:00,249.988
2014-10-07 13:40:40+01:00,248.754
2014-10-07 13:40:50+01:00,246.934
2014-10-07 13:41:00+01:00,247.31601
2014-10-07 13:41:10+01:00,247.825
2014-10-07 13:41:20+01:00,248.461
2014-10-07 13:41:30+01:00,248.786
2014-10-07 13:41:40+01:00,248.616
2014-10-07 13:41:50+01:00,249.196
2014-10-07 13:42:00+01:00,248.561
2014-10-07 13:42:10+01:00,248.59799
2014-10-07 13:42:20+01:00,248.142
2014-10-07 13:42:30+01:00,248.334
2014-10-07 13:42:40+01:00,248.587
2014-10-07 13:42:50+01:00,248.479
2014-10-07 13:43:00+01:00,248.543
2014-10-07 13:43:10+01:00,248.105
2014-10-07 13:43:20+01:00,247.782
2014-10-07 13:43:30+01:00,247.541
2014-10-07 13:43:40+01:00,247.145
2014-10-07 13:43:50+01:00,246.841
2014-10-07 13:44:00+01:00,245.939
2014-10-07 13:44:10+01:00,245.676
2014-10-07 13:44:20+01:00,246.081
2014-10-07 13:44:30+01:00,246.256
2014-10-07 13:44:40+01:00,246.06
2014-10-07 13:44:50+01:00,246.086
2014-10-07 13:45:00+01:00,245.836
2014-10-07 13:45:10+01:00,245.159
2014-10-07 13:45:20+01:00,245.422
2014-10-07 13:45:30+01:00,245.416
2014-10-07 13:45:40+01:00,245.634
2014-10-07 13:45:50+01:00,244.456
2014-10-07 13:46:00+01:00,244.876
2014-10-07 13:46:10+01:00,244.304
2014-10-07 13:46:20+01:00,243.98601
2014-10-07 13:46:30+01:00,244.415
2014-10-07 13:46:40+01:00,244.405
2014-10-07 13:46:50+01:00,244.558
2014-10-07 13:47:00+01:00,244.237
2014-10-07 13:47:10+01:00,243.32
2014-10-07 13:47:20+01:00,242.989
2014-10-07 13:47:30+01:00,242.937
2014-10-07 13:47:40+01:00,243.031
2014-10-07 13:47:50+01:00,242.955
2014-10-07 13:48:00+01:00,242.615
2014-10-07 13:48:10+01:00,242.484
2014-10-07 13:48:20+01:00,242.684
2014-10-07 13:48:30+01:00,243.30699
2014-10-07 13:48:40+01:00,243.293
2014-10-07 13:48:50+01:00,243.5
2014-10-07 13:49:00+01:00,244.09
2014-10-07 13:49:10+01:00,244.004
2014-10-07 13:49:20+01:00,244.21
2014-10-07 13:49:30+01:00,243.535
2014-10-07 13:49:40+01:00,243.801
2014-10-07 13:49:50+01:00,243.34799
2014-10-07 13:50:00+01:00,242.996
2014-10-07 13:50:10+01:00,242.605
2014-10-07 13:50:20+01:00,242.313
2014-10-07 13:50:30+01:00,170.38899
2014-10-07 13:50:40+01:00,158.366
2014-10-07 13:50:50+01:00,158.384
2014-10-07 13:51:00+01:00,158.142
2014-10-07 13:51:10+01:00,158.499
2014-10-07 13:51:20+01:00,173.539
2014-10-07 13:51:30+01:00,357.30902
2014-10-07 13:51:40+01:00,305.289
2014-10-07 13:51:50+01:00,304.819
2014-10-07 13:52:00+01:00,304.244
2014-10-07 13:52:10+01:00,303.694
2014-10-07 13:52:20+01:00,302.562
2014-10-07 13:52:30+01:00,302.785
2014-10-07 13:52:40+01:00,302.434
2014-10-07 13:52:50+01:00,302.608
2014-10-07 13:53:00+01:00,302.808
2014-10-07 13:53:10+01:00,302.471
2014-10-07 13:53:20+01:00,302.311
2014-10-07 13:53:30+01:00,302.749
2014-10-07 13:53:40+01:00,303.444
2014-10-07 13:53:50+01:00,303.657
2014-10-07 13:54:00+01:00,333.181
2014-10-07 13:54:10+01:00,383.525
2014-10-07 13:54:20+01:00,383.065
2014-10-07 13:54:30+01:00,427.283
2014-10-07 13:54:40+01:00,428.748
2014-10-07 13:54:50+01:00,418.72998
2014-10-07 13:55:00+01:00,479.266
2014-10-07 13:55:10+01:00,496.707
2014-10-07 13:55:20+01:00,496.421
2014-10-07 13:55:30+01:00,502.27
2014-10-07 13:55:40+01:00,495.27
2014-10-07 13:55:50+01:00,494.176
2014-10-07 13:56:00+01:00,493.375
2014-10-07 13:56:10+01:00,494.502
2014-10-07 13:56:20+01:00,495.789
2014-10-07 13:56:30+01:00,493.429
2014-10-07 13:56:40+01:00,491.8
2014-10-07 13:56:50+01:00,492.851
2014-10-07 13:57:00+01:00,491.001
2014-10-07 13:57:10+01:00,490.58398
2014-10-07 13:57:20+01:00,489.128
2014-10-07 13:57:30+01:00,490.599
2014-10-07 13:57:40+01:00,485.199
2014-10-07 13:57:50+01:00,485.013
2014-10-07 13:58:00+01:00,484.637
2014-10-07 13:58:10+01:00,488.819
2014-10-07 13:58:20+01:00,484.59
2014-10-07 13:58:30+01:00,486.462
2014-10-07 13:58:40+01:00,485.587
2014-10-07 13:58:50+01:00,1056.879
2014-10-07 13:59:00+01:00,2978.412
2014-10-07 13:59:10+01:00,2952.423
2014-10-07 13:59:20+01:00,2962.033
2014-10-07 13:59:30+01:00,2966.966
2014-10-07 13:59:40+01:00,2951.841
2014-10-07 13:59:50+01:00,2949.042
2014-10-07 14:00:00+01:00,2937.277
2014-10-07 14:00:10+01:00,2943.039
2014-10-07 14:00:20+01:00,2949.35
2014-10-07 14:00:30+01:00,2934.308
2014-10-07 14:00:40+01:00,2931.95
2014-10-07 14:00:50+01:00,2934.5889
2014-10-07 14:01:00+01:00,2926.784
2014-10-07 14:01:10+01:00,2932.03
2014-10-07 14:01:20+01:00,2934.601
2014-10-07 14:01:30+01:00,2930.532
2014-10-07 14:01:40+01:00,2932.6602
2014-10-07 14:01:50+01:00,2337.832
2014-10-07 14:02:00+01:00,490.421
2014-10-07 14:02:10+01:00,493.706
2014-10-07 14:02:20+01:00,493.87
2014-10-07 14:02:30+01:00,487.91602
2014-10-07 14:02:40+01:00,469.22998
2014-10-07 14:02:50+01:00,481.341
2014-10-07 14:03:00+01:00,484.616
2014-10-07 14:03:10+01:00,484.719
2014-10-07 14:03:20+01:00,484.44202
2014-10-07 14:03:30+01:00,481.82
2014-10-07 14:03:40+01:00,473.177
2014-10-07 14:03:50+01:00,474.382
2014-10-07 14:04:00+01:00,477.825
2014-10-07 14:04:10+01:00,485.361
2014-10-07 14:04:20+01:00,639.18
2014-10-07 14:04:30+01:00,2125.5679
2014-10-07 14:04:40+01:00,2125.843
2014-10-07 14:04:50+01:00,2136.669
2014-10-07 14:05:00+01:00,2118.471
2014-10-07 14:05:10+01:00,2117.022
2014-10-07 14:05:20+01:00,2115.027
2014-10-07 14:05:30+01:00,2104.611
2014-10-07 14:05:40+01:00,2087.706
2014-10-07 14:05:50+01:00,2067.819
2014-10-07 14:06:00+01:00,2052.574
2014-10-07 14:06:10+01:00,2042.251
2014-10-07 14:06:20+01:00,2037.464
2014-10-07 14:06:30+01:00,2024.29
2014-10-07 14:06:40+01:00,2013.772
2014-10-07 14:06:50+01:00,2007.986
2014-10-07 14:07:00+01:00,2002.6489
2014-10-07 14:07:10+01:00,1992.408
2014-10-07 14:07:20+01:00,1988.53
2014-10-07 14:07:30+01:00,1982.902
2014-10-07 14:07:40+01:00,1974.399
2014-10-07 14:07:50+01:00,1954.254
2014-10-07 14:08:00+01:00,1948.03
2014-10-07 14:08:10+01:00,1933.0599
2014-10-07 14:08:20+01:00,1919.802
2014-10-07 14:08:30+01:00,1911.605
2014-10-07 14:08:40+01:00,1901.441
2014-10-07 14:08:50+01:00,1902.937
2014-10-07 14:09:00+01:00,1899.332
2014-10-07 14:09:10+01:00,1880.481
2014-10-07 14:09:20+01:00,2005.781
2014-10-07 14:09:30+01:00,1978.064
2014-10-07 14:09:40+01:00,1964.1849
2014-10-07 14:09:50+01:00,1979.111
2014-10-07 14:10:00+01:00,1978.48
2014-10-07 14:10:10+01:00,1967.954
2014-10-07 14:10:20+01:00,1954.444
2014-10-07 14:10:30+01:00,1947.353
2014-10-07 14:10:40+01:00,1938.496
2014-10-07 14:10:50+01:00,1929.4
2014-10-07 14:11:00+01:00,1923.309
2014-10-07 14:11:10+01:00,1917.105
2014-10-07 14:11:20+01:00,1909.745
2014-10-07 14:11:30+01:00,1277.161
2014-10-07 14:11:40+01:00,567.036
2014-10-07 14:11:50+01:00,567.822
2014-10-07 14:12:00+01:00,568.607
2014-10-07 14:12:10+01:00,570.242
2014-10-07 14:12:20+01:00,571.012
2014-10-07 14:12:30+01:00,567.711
2014-10-07 14:12:40+01:00,569.617
2014-10-07 14:12:50+01:00,567.489
2014-10-07 14:13:00+01:00,570.768
2014-10-07 14:13:10+01:00,574.261
2014-10-07 14:13:20+01:00,580.362
2014-10-07 14:13:30+01:00,586.318
2014-10-07 14:13:40+01:00,587.59503
2014-10-07 14:13:50+01:00,582.656
2014-10-07 14:14:00+01:00,582.831
2014-10-07 14:14:10+01:00,587.749
2014-10-07 14:14:20+01:00,581.217
2014-10-07 14:14:30+01:00,575.336
2014-10-07 14:14:40+01:00,574.251
2014-10-07 14:14:50+01:00,571.589
2014-10-07 14:15:00+01:00,574.569
2014-10-07 14:15:10+01:00,1712.39
2014-10-07 14:15:20+01:00,3013.8
2014-10-07 14:15:30+01:00,3005.92
2014-10-07 14:15:40+01:00,3011.174
2014-10-07 14:15:50+01:00,1570.934
2014-10-07 14:16:00+01:00,572.455
2014-10-07 14:16:10+01:00,576.909
2014-10-07 14:16:20+01:00,580.878
2014-10-07 14:16:30+01:00,566.646
2014-10-07 14:16:40+01:00,569.091
2014-10-07 14:16:50+01:00,575.763
2014-10-07 14:17:00+01:00,559.353
2014-10-07 14:17:10+01:00,555.839
2014-10-07 14:17:20+01:00,554.309
2014-10-07 14:17:30+01:00,557.59204
2014-10-07 14:17:40+01:00,572.92596
2014-10-07 14:17:50+01:00,576.552
2014-10-07 14:18:00+01:00,572.48303
2014-10-07 14:18:10+01:00,569.387
